city_name,property_type,sub_property_type,locality,sale_price_range,sale_average_price,sale_q_o_q,view_trends_link
Gurgaon,Residential,Residential House,Sector 28,"30,779-49,821","40,300",4,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Sector-28-in-Gurgaon
Gurgaon,Residential,Residential House,Sector 30,"28,676-39,597","34,137",16,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Sector-30-in-Gurgaon
Gurgaon,Residential,Residential House,Sector 40,"11,171-20,493","15,832",46,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Sector-40-in-Gurgaon
Gurgaon,Residential,Residential House,Sector 41,"28,688-39,553","34,120",5,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Sector-41-in-Gurgaon
Gurgaon,Residential,Residential House,Sector 43,"34,326-49,313","41,819",8,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Sector-43-in-Gurgaon
Gurgaon,Residential,Residential House,Sector 57,"10,523-15,246","12,884",0.4,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Sector-57-in-Gurgaon
Gurgaon,Residential,Residential House,Sector 7,"9,920-17,468","13,694",2,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Sector-7-in-Gurgaon
Gurgaon,Residential,Residential House,Sohna Road,"7,642-14,820","11,231",1,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Sohna-Road-in-Gurgaon
Gurgaon,Residential,Residential House,Sushant Lok,"33,400-48,480","40,940",5,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Sushant-Lok-in-Gurgaon
Noida,Residential,Multistorey Apartment,Amarpali Silicon City,"8,686-12,298","10,492",4,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Amarpali-Silicon-City-in-Noida
Noida,Residential,Multistorey Apartment,Block A Sector 43,"18,503-22,075","20,289",5,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Block-A-Sector-43-in-Noida
Noida,Residential,Multistorey Apartment,Dadri Main Road,"7,081-12,020","9,551",-,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Dadri-Main-Road-in-Noida
Noida,Residential,Multistorey Apartment,Gejha Road,"12,469-19,590","16,029",-,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Gejha-Road-in-Noida
Noida,Residential,Multistorey Apartment,Jaypee Wishtown Internal Road,"7,003-9,961","8,482",1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Jaypee-Wishtown-Internal-Road-in-Noida
Noida,Residential,Multistorey Apartment,Link Road,"9,544-18,961","14,253",1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Link-Road-in-Noida
Noida,Residential,Multistorey Apartment,National Highway 24,"8,803-12,145","10,474",-,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-National-Highway-24-in-Noida
Noida,Residential,Multistorey Apartment,Noida Extension,"6,508-10,368","8,438",1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Noida-Extension-in-Noida
Noida,Residential,Multistorey Apartment,Noida Greater Noida Expressway,"10,251-16,934","13,592",7,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Noida-Greater-Noida-Expressway-in-Noida
Noida,Residential,Multistorey Apartment,Noida Road,"10,763-17,168","13,966",12,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Noida-Road-in-Noida
Noida,Residential,Multistorey Apartment,Sector 10 Noida Extension,"7,136-11,908","9,522",4,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-10-Noida-Extension-in-Noida
Noida,Residential,Multistorey Apartment,Sector 100,"12,281-15,614","13,947",7,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-100-in-Noida
Noida,Residential,Multistorey Apartment,Sector 104,"16,694-20,934","18,814",3,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-104-in-Noida
Noida,Residential,Multistorey Apartment,Sector 107,"9,456-18,564","14,010",3,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-107-in-Noida
Noida,Residential,Multistorey Apartment,Sector 108,"13,763-18,775","16,269",6,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-108-in-Noida
Noida,Residential,Multistorey Apartment,Sector 110,"9,005-12,718","10,862",7,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-110-in-Noida
Noida,Residential,Multistorey Apartment,Sector 115,"13,715-19,643","16,679",1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-115-in-Noida
Noida,Residential,Multistorey Apartment,Sector 119,"6,742-11,424","9,083",7,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-119-in-Noida
Noida,Residential,Multistorey Apartment,Sector 120,"8,078-12,147","10,112",3,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-120-in-Noida
Noida,Residential,Multistorey Apartment,Sector 121,"15,024-23,084","19,054",5,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-121-in-Noida
Noida,Residential,Multistorey Apartment,Sector 128,"11,698-21,463","16,580",13,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-128-in-Noida
Noida,Residential,Multistorey Apartment,Sector 129,"6,699-9,780","8,240",4,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-129-in-Noida
Noida,Residential,Multistorey Apartment,Sector 131,"8,215-10,278","9,246",6,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-131-in-Noida
Noida,Residential,Multistorey Apartment,Sector 133,"6,229-9,736","7,982",2,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-133-in-Noida
Noida,Residential,Multistorey Apartment,Sector 134,"7,502-10,003","8,752",1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-134-in-Noida
Noida,Residential,Multistorey Apartment,Sector 137,"7,505-12,944","10,224",2,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-137-in-Noida
Noida,Residential,Multistorey Apartment,Sector 143,"9,008-14,988","11,998",7,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-143-in-Noida
Noida,Residential,Multistorey Apartment,Sector 143B,"9,303-14,710","12,007",9,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-143B-in-Noida
Noida,Residential,Multistorey Apartment,Sector 144,"11,362-18,855","15,108",0.3,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-144-in-Noida
Noida,Residential,Multistorey Apartment,Sector 146,"14,398-19,538","16,968",1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-146-in-Noida
Noida,Residential,Multistorey Apartment,Sector 150,"10,566-15,567","13,066",7,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-150-in-Noida
Noida,Residential,Multistorey Apartment,Sector 151,"6,399-9,326","7,863",3,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-151-in-Noida
Noida,Residential,Multistorey Apartment,Sector 152,"11,286-15,320","13,303",1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-152-in-Noida
Noida,Residential,Multistorey Apartment,Sector 168,"6,922-11,494","9,208",2,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-168-in-Noida
Noida,Residential,Multistorey Apartment,Sector 37,"9,681-15,814","12,748",3,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-37-in-Noida
Noida,Residential,Multistorey Apartment,Sector 43,"18,006-21,854","19,930",2,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-43-in-Noida
Noida,Residential,Multistorey Apartment,Sector 44,"19,614-26,872","23,243",3,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-44-in-Noida
Noida,Residential,Multistorey Apartment,Sector 45,"10,924-18,736","14,830",6,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-45-in-Noida
Noida,Residential,Multistorey Apartment,Sector 50,"11,264-17,443","14,353",7,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-50-in-Noida
Noida,Residential,Multistorey Apartment,Sector 51,"9,704-14,023","11,863",12,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-51-in-Noida
Noida,Residential,Multistorey Apartment,Sector 52,"10,973-15,852","13,413",3,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-52-in-Noida
Noida,Residential,Multistorey Apartment,Sector 61,"10,405-15,227","12,816",6,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-61-in-Noida
Noida,Residential,Multistorey Apartment,Sector 62,"8,999-12,590","10,794",0.1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-62-in-Noida
Noida,Residential,Multistorey Apartment,Sector 70,"8,282-11,395","9,839",2,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-70-in-Noida
Noida,Residential,Multistorey Apartment,Sector 73,"3,217-5,242","4,230",4,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-73-in-Noida
Noida,Residential,Multistorey Apartment,Sector 74,"8,093-11,983","10,038",2,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-74-in-Noida
Noida,Residential,Multistorey Apartment,Sector 75,"11,484-18,166","14,825",1,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-75-in-Noida
Noida,Residential,Multistorey Apartment,Sector 76,"8,976-13,254","11,115",3,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-76-in-Noida
Noida,Residential,Multistorey Apartment,Sector 77,"9,673-15,103","12,388",4,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-77-in-Noida
Noida,Residential,Multistorey Apartment,Sector 78,"9,251-15,760","12,506",5,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-78-in-Noida
Noida,Residential,Multistorey Apartment,Sector 78 Main Road,"9,368-15,609","12,489",5,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-78-Main-Road-in-Noida
Noida,Residential,Multistorey Apartment,Sector 79,"10,990-16,649","13,820",7,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-79-in-Noida
Noida,Residential,Multistorey Apartment,Sector 93,"11,382-17,860","14,621",5,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-93-in-Noida
Noida,Residential,Multistorey Apartment,Sector 93A,"11,874-19,098","15,486",7,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-93A-in-Noida
Noida,Residential,Multistorey Apartment,Sector 94,"17,328-27,861","22,595",7,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-94-in-Noida
Noida,Residential,Multistorey Apartment,Sector 97,"28,929-36,862","32,896",-,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sector-97-in-Noida
Noida,Residential,Multistorey Apartment,Sultanpur,"10,641-20,519","15,580",15,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Sultanpur-in-Noida
Noida,Residential,Multistorey Apartment,Udhyog Marg,"7,134-11,729","9,431",25,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Udhyog-Marg-in-Noida
Noida,Residential,Multistorey Apartment,Vishwakarma Road,"9,645-15,884","12,765",-,https://www.magicbricks.com/Property-Rates-Trends/Multistorey-Apartment-rates-Vishwakarma-Road-in-Noida
Noida,Residential,Builder Floor Apartment,Gejha Road,"4,612-6,303","5,458",-,https://www.magicbricks.com/Property-Rates-Trends/Builder-Floor-Apartment-rates-Gejha-Road-in-Noida
Noida,Residential,Builder Floor Apartment,Noida Extension,"3,184-4,598","3,891",6,https://www.magicbricks.com/Property-Rates-Trends/Builder-Floor-Apartment-rates-Noida-Extension-in-Noida
Noida,Residential,Builder Floor Apartment,Sector 49,"3,316-4,870","4,093",10,https://www.magicbricks.com/Property-Rates-Trends/Builder-Floor-Apartment-rates-Sector-49-in-Noida
Noida,Residential,Builder Floor Apartment,Sector 73,"3,173-4,674","3,924",3,https://www.magicbricks.com/Property-Rates-Trends/Builder-Floor-Apartment-rates-Sector-73-in-Noida
Noida,Residential,Residential Plot,Dadri Main Road,"1,80,756-2,94,333","2,37,544",4,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Dadri-Main-Road-in-Noida
Noida,Residential,Residential Plot,Faridabad Noida Ghaziabad Expressway,"1,76,506-2,45,074","2,10,790",-,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Faridabad-Noida-Ghaziabad-Expressway-in-Noida
Noida,Residential,Residential Plot,Jaypee Wishtown Internal Road,"1,70,563-2,39,299","2,04,931",1,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Jaypee-Wishtown-Internal-Road-in-Noida
Noida,Residential,Residential Plot,Noida Extension,"18,286-31,025","24,655",4,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Noida-Extension-in-Noida
Noida,Residential,Residential Plot,Noida Greater Noida Expressway,"1,55,707-2,73,045","2,14,376",6,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Noida-Greater-Noida-Expressway-in-Noida
Noida,Residential,Residential Plot,Noida Road,"1,98,564-3,01,254","2,49,909",4,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Noida-Road-in-Noida
Noida,Residential,Residential Plot,Sector 100,"2,28,569-3,08,768","2,68,668",4,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Sector-100-in-Noida
Noida,Residential,Residential Plot,Sector 105,"2,16,255-3,16,729","2,66,492",5,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Sector-105-in-Noida
Noida,Residential,Residential Plot,Sector 108,"2,02,555-2,94,307","2,48,431",4,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Sector-108-in-Noida
Noida,Residential,Residential Plot,Sector 122,"1,78,250-2,54,980","2,16,615",3,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Sector-122-in-Noida
Noida,Residential,Residential Plot,Sector 144,"11,785-17,041","14,413",7,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Sector-144-in-Noida
Noida,Residential,Residential Plot,Sector 145,"1,30,928-1,74,892","1,52,910",0.3,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Sector-145-in-Noida
Noida,Residential,Residential Plot,Sector 150,"5,517-7,279","6,398",48,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Sector-150-in-Noida
Noida,Residential,Residential Plot,Sector 151,"1,35,668-1,84,542","1,60,105",1,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Sector-151-in-Noida
Noida,Residential,Residential Plot,Sector 30,"1,98,048-3,07,244","2,52,646",4,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Sector-30-in-Noida
Noida,Residential,Residential Plot,Sector 31,"1,93,847-3,03,432","2,48,639",5,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Sector-31-in-Noida
Noida,Residential,Residential Plot,Sector 36,"2,00,887-3,05,999","2,53,443",-,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Sector-36-in-Noida
Noida,Residential,Residential Plot,Sector 40,"1,78,982-2,69,003","2,23,992",3,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Sector-40-in-Noida
Noida,Residential,Residential Plot,Sector 44,"3,18,132-4,51,772","3,84,952",0.2,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Sector-44-in-Noida
Noida,Residential,Residential Plot,Sector 45 Road,"2,02,230-2,97,654","2,49,942",1,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Sector-45-Road-in-Noida
Noida,Residential,Residential Plot,Sector 46,"2,11,212-2,88,982","2,50,097",7,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Sector-46-in-Noida
Noida,Residential,Residential Plot,Sector 47,"2,30,443-3,18,468","2,74,456",1,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Sector-47-in-Noida
Noida,Residential,Residential Plot,Sector 48,"1,86,963-2,68,966","2,27,965",5,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Sector-48-in-Noida
Noida,Residential,Residential Plot,Sector 50,"2,07,783-3,24,530","2,66,157",5,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Sector-50-in-Noida
Noida,Residential,Residential Plot,Sector 51,"1,72,458-2,90,446","2,31,452",7,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Sector-51-in-Noida
Noida,Residential,Residential Plot,Sector 72,"1,62,914-2,53,964","2,08,439",1,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Sector-72-in-Noida
Noida,Residential,Residential Plot,Sector 92,"1,92,548-2,57,261","2,24,905",1,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Sector-92-in-Noida
Noida,Residential,Residential Plot,Sector 93,"2,15,507-2,96,270","2,55,889",2,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Sector-93-in-Noida
Noida,Residential,Residential Plot,Sector 93B,"2,17,728-2,96,107","2,56,918",3,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Sector-93B-in-Noida
Noida,Residential,Residential House,Noida Road,"21,858-35,379","28,619",1,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Noida-Road-in-Noida
Noida,Residential,Residential House,Sector 19,"21,412-33,856","27,634",7,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Sector-19-in-Noida
Noida,Residential,Residential House,Sector 26,"26,863-38,246","32,554",3,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Sector-26-in-Noida
Noida,Residential,Residential House,Sector 30,"23,302-33,764","28,533",4,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Sector-30-in-Noida
Noida,Residential,Residential House,Sector 31,"21,714-32,901","27,307",6,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Sector-31-in-Noida
Noida,Residential,Residential House,Sector 36,"26,985-40,196","33,591",4,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Sector-36-in-Noida
Noida,Residential,Residential House,Sector 40,"23,812-33,973","28,892",3,https://www.magicbricks.com/Property-Rates-Trends/Residential-House-rates-Sector-40-in-Noida
